ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-001084","HCT-8","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HLX"
"ACH-001086","HeLa","Cervix","Cervical Adenocarcinoma","Endocervical Adenocarcinoma","ECAD",NA,FALSE,"HLX"
"ACH-001087","HK-2","Kidney","Non-Cancerous","Immortalized Embyonic Kidney Cells","",NA,FALSE,"HLX"
"ACH-001088","HLC-1","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HLX"
"ACH-001089","HLE","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",NA,FALSE,"HLX"
"ACH-001090","HN","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",NA,FALSE,"HLX"
"ACH-001091","HRT18","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HLX"
"ACH-001093","Hs 604.T","Fibroblast","Non-Cancerous","Fibroblast","",NA,FALSE,"HLX"
"ACH-001094","HTK-","Bone","Osteosarcoma","Osteosarcoma","OS",NA,FALSE,"HLX"
"ACH-001096","JR","Soft Tissue","Rhabdomyosarcoma","Alveolar Rhabdomyosarcoma","ARMS",0.0660910821970334,FALSE,"HLX"
"ACH-001097","KARPAS-384","Lymphoid","Mature T and NK Neoplasms","Adult T-Cell Leukemia/Lymphoma","ATLL",NA,FALSE,"HLX"
"ACH-001098","KCI-MOH1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",0.15039671135975,FALSE,"HLX"
"ACH-001099","KD","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",0.0295591556633165,FALSE,"HLX"
"ACH-001100","KHYG-1","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)","NKCLL",NA,FALSE,"HLX"
"ACH-001101","KLM-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"HLX"
"ACH-001106","KOPN-8","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma with t(v;11q23.3);KMT2A Rearranged","BLLKMT2A",NA,FALSE,"HLX"
"ACH-001107","KP-1N","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.0574823822802997,FALSE,"HLX"
"ACH-001109","KP-MRT-RY","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",NA,FALSE,"HLX"
"ACH-001111","L82","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",-0.155932400465528,FALSE,"HLX"
"ACH-001113","LC-1/sq-SF","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HLX"
"ACH-001118","M059J","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HLX"
"ACH-001119","Mac-2A","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Negative","ALCLALKN",0.0455668047815349,FALSE,"HLX"
"ACH-001121","MEC2","Lymphoid","Mature B-Cell Neoplasms","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma","CLLSLL",NA,FALSE,"HLX"
"ACH-001122","MKL-1","Skin","Merkel Cell Carcinoma","Merkel Cell Carcinoma","MCC",NA,FALSE,"HLX"
"ACH-001123","MKL-2","Skin","Merkel Cell Carcinoma","Merkel Cell Carcinoma","MCC",NA,FALSE,"HLX"
"ACH-001125","MOG-G-CCM","CNS/Brain","Diffuse Glioma","Anaplastic Astrocytoma","AASTR",NA,FALSE,"HLX"
"ACH-001126","MOG-G-UVW","CNS/Brain","Diffuse Glioma","Anaplastic Astrocytoma","AASTR",0.185919626592663,FALSE,"HLX"
"ACH-001127","MOLT-4","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",NA,FALSE,"HLX"
"ACH-001128","MON","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",-0.506915059334693,FALSE,"HLX"
"ACH-001129","MONO-MAC-1","Myeloid","Acute Myeloid Leukemia","Acute Monoblastic/Monocytic Leukemia","AMOL",-0.244435535075552,FALSE,"HLX"
"ACH-001130","MOTN-1","Lymphoid","Mature T and NK Neoplasms","T-Cell Large Granular Lymphocytic Leukemia","TLGL",NA,FALSE,"HLX"
"ACH-001131","MS-1","Skin","Merkel Cell Carcinoma","Merkel Cell Carcinoma","MCC",NA,FALSE,"HLX"
"ACH-001132","MTA","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)","NKCLL",NA,FALSE,"HLX"
"ACH-001134","MYLA","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",0.250750198304338,FALSE,"HLX"
"ACH-001136","NCI-H187","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-001137","NCI-H1993","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",0.0801425336480112,FALSE,"HLX"
"ACH-001138","NCI-H2141","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-001142","NHAHTDD","CNS/Brain","Non-Cancerous","Immortalized Epithelial Cells, CNS","",NA,FALSE,"HLX"
"ACH-001143","NKL","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)","NKCLL",NA,FALSE,"HLX"
"ACH-001144","OC315","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",NA,FALSE,"HLX"
"ACH-001145","OC 316","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",0.0367667624228795,FALSE,"HLX"
"ACH-001146","OCI-Ly10","Lymphoid","Mature B-Cell Neoplasms","Activated B-cell Type","ABC",NA,FALSE,"HLX"
"ACH-001147","OCI-Ly12","Lymphoid","Mature T and NK Neoplasms","Follicular T-Cell Lymphoma","FTCL",NA,FALSE,"HLX"
"ACH-001148","OCILY-132","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"HLX"
"ACH-001150","OUMS-27","Bone","Chondrosarcoma","Chondrosarcoma","CHS",NA,FALSE,"HLX"
"ACH-001151","OVCAR-5","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.0529004771917666,FALSE,"HLX"
"ACH-001162","PCM6","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HLX"
"ACH-001163","CCLF_PEDS_0001_T","Kidney","Renal Cell Carcinoma","Renal Medullary Carcinoma","MRC",0.197370804391751,FALSE,"HLX"
"ACH-001164","CCLF_PEDS_0003_T","Soft Tissue","Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma","Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma","MFH",-0.21454653401165,FALSE,"HLX"
"ACH-001170","PeTa","Skin","Merkel Cell Carcinoma","Merkel Cell Carcinoma","MCC",NA,FALSE,"HLX"
"ACH-001171","PL45","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"HLX"
"ACH-001172","U-251 MG DM","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.0085014755638214,FALSE,"HLX"
"ACH-001175","RCC-4","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"HLX"
"ACH-001182","RPMI 6666","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",NA,FALSE,"HLX"
"ACH-001183","RT112/84","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",0.0081380295483067,FALSE,"HLX"
"ACH-001184","SCMC-RM2","Soft Tissue","Rhabdomyosarcoma","Alveolar Rhabdomyosarcoma","ARMS",-0.0224996594203311,FALSE,"HLX"
"ACH-001188","SH-SY5Y","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.0797944747573,FALSE,"HLX"
"ACH-001189","SJRH-30","Soft Tissue","Rhabdomyosarcoma","Alveolar Rhabdomyosarcoma","ARMS",NA,FALSE,"HLX"
"ACH-001190","SK-MEL-2","Skin","Melanoma","Melanoma","MEL",-0.0734204482130557,FALSE,"HLX"
"ACH-001192","SK-NEP-1","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",0.122621328128276,FALSE,"HLX"
"ACH-001193","SK-PN-DW","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",0.170033662124738,FALSE,"HLX"
"ACH-001194","SK-RC-31","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-0.00718584436467169,FALSE,"HLX"
"ACH-001196","SMS-CTR","Soft Tissue","Rhabdomyosarcoma","Embryonal Rhabdomyosarcoma","ERMS",-0.1985059877293,FALSE,"HLX"
"ACH-001197","SMZ-1","Lymphoid","Non-Hodgkin Lymphoma","Mature T and NK Neoplasms","MTNN",0.0391290871030165,FALSE,"HLX"
"ACH-001198","SNB19","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",NA,FALSE,"HLX"
"ACH-001199","SNUC2B","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HLX"
"ACH-001200","STM91-01","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",NA,FALSE,"HLX"
"ACH-001201","SU-MB-002","CNS/Brain","Embryonal Tumor","Medulloblastoma","MBL",NA,TRUE,"HLX"
"ACH-001203","SUP-HD1","Lymphoid","Hodgkin Lymphoma","Hodgkin Lymphoma","HL",NA,FALSE,"HLX"
"ACH-001205","TC-32","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",0.182430260293877,FALSE,"HLX"
"ACH-001206","TTC-466","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",NA,FALSE,"HLX"
"ACH-001207","TIG-3 TD","Fibroblast","Non-Cancerous","Fibroblast, Lung","",NA,FALSE,"HLX"
"ACH-001208","TK-10","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"HLX"
"ACH-001209","TOM-1","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma with t(9;22)(q34.1;q11.2);BCR-ABL1","BLLBCRABL1",NA,FALSE,"HLX"
"ACH-001210","TTC-1240","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",NA,FALSE,"HLX"
"ACH-001211","TTC-549","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",0.0558938919071595,FALSE,"HLX"
"ACH-001212","TTC-642","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",NA,FALSE,"HLX"
"ACH-001214","U-138 MG","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HLX"
"ACH-001224","UM-RC-2","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"HLX"
"ACH-001225","UM-RC-6","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",NA,FALSE,"HLX"
"ACH-001227","UPCI-SCC-090","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.239581103888554,FALSE,"HLX"
"ACH-001228","UPCI-SCC-152","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.128458331075971,FALSE,"HLX"
"ACH-001229","UPCI-SCC-154","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.0371596565588787,FALSE,"HLX"
"ACH-001230","UT-7","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL",NA,FALSE,"HLX"
"ACH-001232","UW228","CNS/Brain","Embryonal Tumor","Medulloblastoma","MBL",0.0884988529780835,TRUE,"HLX"
"ACH-001233","VMRC-LCD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",0.0339571567688794,FALSE,"HLX"
"ACH-001234","VMRC-LCP","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HLX"
"ACH-001239","WM-266-4","Skin","Melanoma","Melanoma","MEL",0.0701387053045257,FALSE,"HLX"
"ACH-001249","YMB-1","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HLX"
"ACH-001270","1273/99","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.0324528474103947,FALSE,"HLX"
"ACH-001272","Fuji","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",NA,FALSE,"HLX"
"ACH-001274","SW982","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.215598493409779,FALSE,"HLX"
"ACH-001275","OSA 1777","Bone","Osteosarcoma","Osteosarcoma","OS",-0.194823949941426,FALSE,"HLX"
"ACH-001277","Yamato","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.18190819958999,FALSE,"HLX"
"ACH-001278","BIN-67","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Small Cell Carcinoma of the Ovary","SCCO",-0.0758296750610741,FALSE,"HLX"
"ACH-001279","SCCOHT-1","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Small Cell Carcinoma of the Ovary","SCCO",0.205135727833102,FALSE,"HLX"
"ACH-001280","SCS-214","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.0696566430784729,FALSE,"HLX"
"ACH-001282","CHLA-258","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",NA,FALSE,"HLX"
"ACH-001283","TC-106","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.100137988819611,FALSE,"HLX"
"ACH-001289","COG-AR-359","CNS/Brain","Embryonal Tumor","Atypical Teratoid/Rhabdoid Tumor","ATRT",0.315441090609499,FALSE,"HLX"
"ACH-001295","Y-79","Eye","Retinoblastoma","Retinoblastoma","RBL",-0.17004961642409,FALSE,"HLX"
"ACH-001300","CHLA-15","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",0.190309829455362,FALSE,"HLX"
"ACH-001301","COG-N-278","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",0.219938998870469,FALSE,"HLX"
"ACH-001302","COG-N-305","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",0.190529883141118,FALSE,"HLX"
"ACH-001303","NB-1643","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",0.00188460673647016,FALSE,"HLX"
"ACH-001306","8305C","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.174113640594218,FALSE,"HLX"
"ACH-001307","8505C","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",0.0727063039448133,FALSE,"HLX"
"ACH-001310","HA1E","Kidney","Non-Cancerous","Immortalized Embyonic Kidney Cells","",-0.242564790625549,FALSE,"HLX"
"ACH-001318","PLC/PRF/5","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",0.16269800457443,FALSE,"HLX"
"ACH-001321","TT","Thyroid","Medullary Thyroid Cancer","Medullary Thyroid Cancer","THME",NA,FALSE,"HLX"
"ACH-001322","CME-1","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",-0.0266554899361271,FALSE,"HLX"
"ACH-001328","A-431","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",0.0430612767453398,FALSE,"HLX"
"ACH-001329","ANGM-CSS","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",0.0220616161278479,FALSE,"HLX"
"ACH-001331","BICR 10","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.130697653371379,FALSE,"HLX"
"ACH-001332","BICR 78","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.0273293636709885,FALSE,"HLX"
"ACH-001333","C-33 A","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.210151536768759,FALSE,"HLX"
"ACH-001334","C-4 I","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.0913910499113755,FALSE,"HLX"
"ACH-001335","C-4 II","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",0.0125593977630324,FALSE,"HLX"
"ACH-001336","Ca Ski","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.204342409745289,FALSE,"HLX"
"ACH-001338","CHP-134","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.187256710493185,FALSE,"HLX"
"ACH-001339","Colo 794","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HLX"
"ACH-001340","COV413A","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",0.115411402314911,FALSE,"HLX"
"ACH-001341","DoTc2 4510","Cervix","Mixed Cervical Carcinoma","Mixed Cervical Carcinoma","MCCE",-0.0329784302039282,FALSE,"HLX"
"ACH-001344","GI-ME-N","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.10097499247188,FALSE,"HLX"
"ACH-001345","GP5d","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.0761622804580967,FALSE,"HLX"
"ACH-001346","H103","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",0.17232619262345,FALSE,"HLX"
"ACH-001347","H157","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.146204224713839,FALSE,"HLX"
"ACH-001350","HTC-C3","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",NA,FALSE,"HLX"
"ACH-001353","JOPACA-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.0672638689060004,FALSE,"HLX"
"ACH-001354","LAN-2","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",0.220091804836381,FALSE,"HLX"
"ACH-001355","LAN-6","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HLX"
"ACH-001356","MB-1","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.121174469530913,FALSE,"HLX"
"ACH-001357","MCF 10A","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"HLX"
"ACH-001358","MDA-MB-330","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"HLX"
"ACH-001359","ME-180","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",NA,FALSE,"HLX"
"ACH-001360","MS751","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",0.158304899504142,FALSE,"HLX"
"ACH-001362","NCI-H1770","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"HLX"
"ACH-001363","NCI-H2135","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"HLX"
"ACH-001364","NCI-H345","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-001365","NCI-H847","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-001366","NGP","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",0.018761998959356,FALSE,"HLX"
"ACH-001367","NMB","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.337323508376403,FALSE,"HLX"
"ACH-001368","OAC-M5.1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",0.0388118352117033,FALSE,"HLX"
"ACH-001369","OCI-C5x","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",NA,FALSE,"HLX"
"ACH-001370","OCI-P5x","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.574595723409572,FALSE,"HLX"
"ACH-001373","OV17R","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",NA,FALSE,"HLX"
"ACH-001374","PA-1 [PA1]","Ovary/Fallopian Tube","Ovarian Germ Cell Tumor","Mixed Germ Cell Tumor","OMGCT",-0.358286940899217,FALSE,"HLX"
"ACH-001375","PACADD-119","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.12872583018158,FALSE,"HLX"
"ACH-001376","PACADD-135","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"HLX"
"ACH-001377","PACADD-137","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",0.0711711721724177,FALSE,"HLX"
"ACH-001378","PACADD-159","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"HLX"
"ACH-001379","PACADD-161","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.252060001709684,FALSE,"HLX"
"ACH-001380","PACADD-165","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",0.0922271341856266,FALSE,"HLX"
"ACH-001382","PACADD-188","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.253982130030692,FALSE,"HLX"
"ACH-001383","PWR-1E","Prostate","Non-Cancerous","Immortalized Prostate Cells","",NA,FALSE,"HLX"
"ACH-001384","RO82-W-1","Thyroid","Well-Differentiated Thyroid Cancer","Follicular Thyroid Cancer","THFO",NA,FALSE,"HLX"
"ACH-001385","RPMI 2650","Head and Neck","Head and Neck Carcinoma, Other","NUT Midline Carcinoma of the Head and Neck","NMCHN",-0.0884385191351188,FALSE,"HLX"
"ACH-001386","SCLC-22H","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",0.015403829586161,FALSE,"HLX"
"ACH-001388","SUM-102PT","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",0.00784186428356636,FALSE,"HLX"
"ACH-001389","SUM-1315MO2","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",0.0199325794965489,FALSE,"HLX"
"ACH-001390","SUM-149PT","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.0547196617872614,FALSE,"HLX"
"ACH-001391","SUM-159PT","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.00508023114692895,FALSE,"HLX"
"ACH-001392","SUM-185PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.000237061233189475,FALSE,"HLX"
"ACH-001393","SUM-190PT","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",0.0875840045994228,FALSE,"HLX"
"ACH-001394","SUM-229PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.190045338046758,FALSE,"HLX"
"ACH-001395","SUM-44PE","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"HLX"
"ACH-001396","SUM-52PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",0.195971242617114,FALSE,"HLX"
"ACH-001397","SUM225CWN","Breast","Invasive Breast Carcinoma","Breast Invasive Cancer, NOS","BRCANOS",NA,FALSE,"HLX"
"ACH-001398","SW 156","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",0.145947762846482,FALSE,"HLX"
"ACH-001399","SW 626","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.0566404770401293,FALSE,"HLX"
"ACH-001400","SW 954","Vulva/Vagina","Squamous Cell Carcinoma of the Vulva/Vagina","Squamous Cell Carcinoma of the Vulva/Vagina","VSC",-0.0463086563536117,FALSE,"HLX"
"ACH-001401","SW-13","Adrenal Gland","Adrenocortical Carcinoma","Adrenocortical Carcinoma","ACC",0.147157849917833,FALSE,"HLX"
"ACH-001402","SW756","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",0.00867581078713394,FALSE,"HLX"
"ACH-001403","TO14","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",0.0575022464858007,FALSE,"HLX"
"ACH-001407","UM-UC-13","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.134806282342441,FALSE,"HLX"
"ACH-001408","UM-UC-14","Bladder/Urinary Tract","Urethral Cancer","Urethral Urothelial Carcinoma","UCU",-0.0157684330345848,FALSE,"HLX"
"ACH-001409","UM-UC-16","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.456882659322803,FALSE,"HLX"
"ACH-001410","UM-UC-4","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",NA,FALSE,"HLX"
"ACH-001411","UM-UC-5","Bladder/Urinary Tract","Bladder Squamous Cell Carcinoma","Bladder Squamous Cell Carcinoma","BLSC",-0.165953141335283,FALSE,"HLX"
"ACH-001412","UM-UC-10","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",0.0654949738600542,FALSE,"HLX"
"ACH-001413","UM-UC-11","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.0276920939704654,FALSE,"HLX"
"ACH-001414","UM-UC-6","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.0567283560917837,FALSE,"HLX"
"ACH-001415","UM-UC7","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",0.203577527232342,FALSE,"HLX"
"ACH-001416","UM-UC9","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.109638393797328,FALSE,"HLX"
"ACH-001417","UMC-11","Lung","Lung Neuroendocrine Tumor","Lung Carcinoid","LUCA",NA,FALSE,"HLX"
"ACH-001418","UWB1.289","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",0.0747390196382906,FALSE,"HLX"
"ACH-001419","VP229","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",0.105369921498715,FALSE,"HLX"
"ACH-001421","WERI-Rb-1","Eye","Retinoblastoma","Retinoblastoma","RBL",-0.115895104659349,FALSE,"HLX"
