ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-000187","COR-L311","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.02517326811851,FALSE,"HMGCR"
"ACH-000188","SCC-25","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.08093532069433,FALSE,"HMGCR"
"ACH-000189","RCC10RGB","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-1.12716435647172,FALSE,"HMGCR"
"ACH-000190","HD-MY-Z","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-0.99081846403728,FALSE,"HMGCR"
"ACH-000191","BHT-101","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.898465155190762,FALSE,"HMGCR"
"ACH-000192","MFE-280","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC",-0.634968829848136,FALSE,"HMGCR"
"ACH-000193","KARPAS-620","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HMGCR"
"ACH-000194","Hs 934.T","Fibroblast","Non-Cancerous","Fibroblast, Skin","",NA,FALSE,"HMGCR"
"ACH-000195","Set-2","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL",-1.33282326605716,FALSE,"HMGCR"
"ACH-000196","HCC1599","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HMGCR"
"ACH-000197","TALL-1","Lymphoid","Mature T and NK Neoplasms","Adult T-Cell Leukemia/Lymphoma","ATLL",NA,FALSE,"HMGCR"
"ACH-000198","EOL-1","Myeloid","Myeloproliferative Neoplasms","Chronic Eosinophilic Leukemia, NOS","CELNOS",-0.784296131027754,FALSE,"HMGCR"
"ACH-000199","Hs 255.T","Fibroblast","Non-Cancerous","Fibroblast, Colorectal","",NA,FALSE,"HMGCR"
"ACH-000200","NMC-G1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.645686727134046,FALSE,"HMGCR"
"ACH-000201","A-204","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",NA,FALSE,"HMGCR"
"ACH-000202","COLO-320","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.75639775252757,FALSE,"HMGCR"
"ACH-000203","NH-6","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.18019226902747,FALSE,"HMGCR"
"ACH-000204","LP-1","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.912667351150796,FALSE,"HMGCR"
"ACH-000205","PK-59","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"HMGCR"
"ACH-000206","C8166","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",-0.88248246554546,FALSE,"HMGCR"
"ACH-000207","Detroit 562","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oropharynx Squamous Cell Carcinoma","OPHSC",-0.961876921284845,FALSE,"HMGCR"
"ACH-000208","U-178","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-1.01228644510768,FALSE,"HMGCR"
"ACH-000209","SNU-1079","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Intrahepatic Cholangiocarcinoma","IHCH",-1.26191152533152,FALSE,"HMGCR"
"ACH-000210","CADO-ES1","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.621951958825818,FALSE,"HMGCR"
"ACH-000211","Daoy","CNS/Brain","Embryonal Tumor","Medulloblastoma","MBL",-1.01997910873132,TRUE,"HMGCR"
"ACH-000212","CAL-120","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-1.01407374496067,FALSE,"HMGCR"
"ACH-000213","HUP-T4","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.37182042794842,FALSE,"HMGCR"
"ACH-000214","Hs 675.T","Fibroblast","Non-Cancerous","Fibroblast, Colorectal","",NA,FALSE,"HMGCR"
"ACH-000215","LN382","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.03375910640437,FALSE,"HMGCR"
"ACH-000216","JH-EsoAd1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-0.921750757586113,FALSE,"HMGCR"
"ACH-000217","JHH-6","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-1.78852472327511,FALSE,"HMGCR"
"ACH-000218","PL-21","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-000219","A-375","Skin","Melanoma","Melanoma","MEL",-1.07265019626358,FALSE,"HMGCR"
"ACH-000220","Mino","Lymphoid","Mature B-Cell Neoplasms","Mantle Cell Lymphoma","MCL",NA,FALSE,"HMGCR"
"ACH-000221","SNU-398","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.490444127089278,FALSE,"HMGCR"
"ACH-000222","AsPC-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-2.01726667753033,FALSE,"HMGCR"
"ACH-000223","HCC1937","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.13509757129804,FALSE,"HMGCR"
"ACH-000224","Hs 819.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"HMGCR"
"ACH-000225","ECC12","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Small Cell Carcinoma of the Stomach","STSC",NA,FALSE,"HMGCR"
"ACH-000226","SUP-M2","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",-0.93338977709339,FALSE,"HMGCR"
"ACH-000227","KP-N-YN","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.73629341372662,FALSE,"HMGCR"
"ACH-000228","BICR 31","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.09576418042062,FALSE,"HMGCR"
"ACH-000229","Hs 822.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"HMGCR"
"ACH-000230","Hs 742.T","Fibroblast","Non-Cancerous","Fibroblast, Breast","",NA,FALSE,"HMGCR"
"ACH-000231","KALS-1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.948359273883536,FALSE,"HMGCR"
"ACH-000232","U-251 MG","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.991771191920148,FALSE,"HMGCR"
"ACH-000233","DEL","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",-1.29309793375661,FALSE,"HMGCR"
"ACH-000234","Caki-2","Kidney","Renal Cell Carcinoma","Papillary Renal Cell Carcinoma","PRCC",-1.31975781419664,FALSE,"HMGCR"
"ACH-000235","Panc 04.03","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.52903433746976,FALSE,"HMGCR"
"ACH-000236","SW1417","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HMGCR"
"ACH-000237","JHOM-1","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV",-1.0227303269158,FALSE,"HMGCR"
"ACH-000238","SCC-4","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.958781470175264,FALSE,"HMGCR"
"ACH-000239","HuG1-N","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Tubular Stomach Adenocarcinoma","TSTAD",-0.457066408558031,FALSE,"HMGCR"
"ACH-000240","Hs 600.T","Fibroblast","Non-Cancerous","Fibroblast, Skin","",NA,FALSE,"HMGCR"
"ACH-000241","JK-1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"HMGCR"
"ACH-000242","RT4","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.668735476178064,FALSE,"HMGCR"
"ACH-000243","DAN-G","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.907550603740923,FALSE,"HMGCR"
"ACH-000244","DK-MG","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.985358563083109,FALSE,"HMGCR"
"ACH-000245","BL-41","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-000246","SLR 23","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-1.18261963207342,FALSE,"HMGCR"
"ACH-000247","OCUM-1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-0.86231863874398,FALSE,"HMGCR"
"ACH-000248","AU565","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-1.03736253401389,FALSE,"HMGCR"
"ACH-000249","CL-11","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.08740171956024,FALSE,"HMGCR"
"ACH-000250","KMRC-20","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-1.0126070218074,FALSE,"HMGCR"
"ACH-000251","NCI-H2887","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",-0.914534493488799,FALSE,"HMGCR"
"ACH-000252","LS1034","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.993061950688773,FALSE,"HMGCR"
"ACH-000253","COLO 201","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.27268099447823,FALSE,"HMGCR"
"ACH-000254","SCC-15","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",NA,FALSE,"HMGCR"
"ACH-000255","LMSU","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.909772289381319,FALSE,"HMGCR"
"ACH-000256","COV318","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.677858932211283,FALSE,"HMGCR"
"ACH-000257","COR-L279","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.22616560658814,FALSE,"HMGCR"
"ACH-000258","Du4475","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-1.08573459479535,FALSE,"HMGCR"
"ACH-000259","KELLY","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.03411925151141,FALSE,"HMGCR"
"ACH-000260","SK-N-AS","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.08880249184853,FALSE,"HMGCR"
"ACH-000261","RERF-LC-AI","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-1.32665083274198,FALSE,"HMGCR"
"ACH-000262","UOK101","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-1.30172838884676,FALSE,"HMGCR"
"ACH-000263","KASUMI-1","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-1.41177727571415,FALSE,"HMGCR"
"ACH-000264","Calu-6","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.51386211484918,FALSE,"HMGCR"
"ACH-000265","KP-4","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.07204494604716,FALSE,"HMGCR"
"ACH-000266","SNU-213","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.2794711995218,FALSE,"HMGCR"
"ACH-000267","HDLM-2","Lymphoid","Hodgkin Lymphoma","Hodgkin Lymphoma","HL",NA,FALSE,"HMGCR"
"ACH-000268","SNU-245","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Extrahepatic Cholangiocarcinoma","EHCH",-1.5427890695172,FALSE,"HMGCR"
"ACH-000269","AM-38","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.1644466690961,FALSE,"HMGCR"
"ACH-000270","HPAC","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"HMGCR"
"ACH-000271","SU-DHL-10","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.655511835859771,FALSE,"HMGCR"
"ACH-000272","SLR 24","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-0.927069426982747,FALSE,"HMGCR"
"ACH-000273","SF539","CNS/Brain","Diffuse Glioma","Gliosarcoma","GSARC",-0.844993419342034,FALSE,"HMGCR"
"ACH-000274","Hs 852.T","Skin","Melanoma","Melanoma","MEL",-1.30432859831138,FALSE,"HMGCR"
"ACH-000275","Hs 834.T","Fibroblast","Non-Cancerous","Fibroblast, Skin","",NA,FALSE,"HMGCR"
"ACH-000276","HCC38","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.858260883828509,FALSE,"HMGCR"
"ACH-000277","HCC1419","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.10129491808176,FALSE,"HMGCR"
"ACH-000278","COV362","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-1.3871043959163,FALSE,"HMGCR"
"ACH-000279","EWS502","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.623377115376082,FALSE,"HMGCR"
"ACH-000280","SNU-840","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Brenner Tumor, Malignant","BTMOV",-1.01582546408739,FALSE,"HMGCR"
"ACH-000281","KP-2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.946168134913372,FALSE,"HMGCR"
"ACH-000282","NCI-H1755","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000283","A1207","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HMGCR"
"ACH-000284","Hs 840.T","Fibroblast","Non-Cancerous","Fibroblast, Upper Aerodigestive","",NA,FALSE,"HMGCR"
"ACH-000285","Toledo","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"HMGCR"
"ACH-000286","SNU-1033","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-1.15693008265459,FALSE,"HMGCR"
"ACH-000287","NU-DUL-1","Lymphoid","Mature B-Cell Neoplasms","Activated B-cell Type","ABC",NA,FALSE,"HMGCR"
"ACH-000288","BT-549","Breast","Invasive Breast Carcinoma","Breast Invasive Carcinoma, NOS","BRCNOS",-1.02437013550816,FALSE,"HMGCR"
"ACH-000289","SNU-466","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HMGCR"
"ACH-000290","NCI-H209","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.35950545973912,FALSE,"HMGCR"
"ACH-000291","OV-90","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.83686236757671,FALSE,"HMGCR"
"ACH-000292","NCI-H841","Lung","SMARCA4-deficient undifferentiated tumor","SMARCA4-deficient undifferentiated tumor","",-1.02239691650496,FALSE,"HMGCR"
"ACH-000293","KLE","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC",-0.538876949660988,FALSE,"HMGCR"
"ACH-000294","NB-4","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-1.23922109860928,FALSE,"HMGCR"
"ACH-000295","EM-2","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-0.976282438138397,FALSE,"HMGCR"
"ACH-000296","OUMS-23","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.920609650547671,FALSE,"HMGCR"
"ACH-000297","NCI-H889","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000298","NCI-H2029","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000299","HNT-34","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-000300","SLR 25","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"HMGCR"
"ACH-000301","LAMA-84","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"HMGCR"
"ACH-000302","SNU-1077","Uterus","Endometrial Carcinoma","Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor","UCS",-1.35122970465211,FALSE,"HMGCR"
"ACH-000303","SNU-5","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-1.08745526344412,FALSE,"HMGCR"
"ACH-000304","WM-115","Skin","Melanoma","Melanoma","MEL",-1.52461217154561,FALSE,"HMGCR"
"ACH-000305","EC-GI-10","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-1.35849374293009,FALSE,"HMGCR"
"ACH-000306","Hs 688(A).T","Fibroblast","Non-Cancerous","Fibroblast, Skin","",NA,FALSE,"HMGCR"
"ACH-000307","PK-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.07034689926676,FALSE,"HMGCR"
"ACH-000308","EFO-21","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-1.2992291255617,FALSE,"HMGCR"
"ACH-000309","SK-LU-1","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000310","IMR-32","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.695037798530354,FALSE,"HMGCR"
"ACH-000311","NCI-H2122","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.08424189265724,FALSE,"HMGCR"
"ACH-000312","SK-N-BE(2)","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.835239784360248,FALSE,"HMGCR"
"ACH-000313","KMRC-3","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-1.31388639512894,FALSE,"HMGCR"
"ACH-000314","HCC-2108","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000315","KARPAS-422","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-1.1392807016549,FALSE,"HMGCR"
"ACH-000316","SNU-886","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.981306847706355,FALSE,"HMGCR"
"ACH-000317","TUHR14TKB","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-1.3346088209014,FALSE,"HMGCR"
"ACH-000318","TE-10","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-1.08364755664651,FALSE,"HMGCR"
"ACH-000319","MPP 89","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.974331054827353,FALSE,"HMGCR"
"ACH-000320","PSN1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.01104588445789,FALSE,"HMGCR"
"ACH-000321","MOLM-6","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"HMGCR"
"ACH-000322","HT-144","Skin","Melanoma","Melanoma","MEL",-1.52071139105602,FALSE,"HMGCR"
"ACH-000323","42-MG-BA","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.574431533099914,FALSE,"HMGCR"
"ACH-000324","JHOC-5","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",-1.33544981759372,FALSE,"HMGCR"
"ACH-000325","SNU-620","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-1.12314242099615,FALSE,"HMGCR"
"ACH-000326","JURL-MK1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-1.05068049778035,FALSE,"HMGCR"
"ACH-000327","NCI-H1395","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000328","LN-215","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HMGCR"
"ACH-000329","CCF-STTG1","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-1.05721850316384,FALSE,"HMGCR"
"ACH-000330","EFM-19","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.834422043631142,FALSE,"HMGCR"
"ACH-000331","IST-MES2","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.864373813964846,FALSE,"HMGCR"
"ACH-000332","YAPC","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.919966543106291,FALSE,"HMGCR"
"ACH-000333","JHOM-2B","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV",NA,FALSE,"HMGCR"
"ACH-000334","DB","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-1.6323637811488,FALSE,"HMGCR"
"ACH-000335","MSTO-211H","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO",-0.899672857748061,FALSE,"HMGCR"
"ACH-000336","OCI-AML3","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-0.81047943686728,FALSE,"HMGCR"
"ACH-000337","NCI-H3122","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.08643255123029,FALSE,"HMGCR"
"ACH-000338","SR-786","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",-1.2633354382163,FALSE,"HMGCR"
"ACH-000339","HCC-461","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.02760025169026,FALSE,"HMGCR"
"ACH-000340","Hs 870.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"HMGCR"
"ACH-000341","SK-N-FI","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.19445362382532,FALSE,"HMGCR"
"ACH-000342","CL-14","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HMGCR"
"ACH-000343","NCI-H522","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.769392033277287,FALSE,"HMGCR"
"ACH-000344","SNU-668","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-1.53712195358256,FALSE,"HMGCR"
"ACH-000345","KP-N-RT-BM-1","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.883872863632293,FALSE,"HMGCR"
"ACH-000346","JVM-3","Lymphoid","Mature B-Cell Neoplasms","B-Cell Prolymphocytic Leukemia","BPLL",-1.01600672516419,FALSE,"HMGCR"
"ACH-000347","QGP-1","Pancreas","Pancreatic Neuroendocrine Tumor","Pancreatic Neuroendocrine Tumor","PANET",NA,FALSE,"HMGCR"
"ACH-000348","RPMI-7951","Skin","Melanoma","Melanoma","MEL",-1.66807060916322,FALSE,"HMGCR"
"ACH-000349","HCC1500","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",NA,FALSE,"HMGCR"
"ACH-000350","COLO-678","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.56939689880011,FALSE,"HMGCR"
"ACH-000351","MKN1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Adenosquamous Carcinoma of the Stomach","STAS",NA,FALSE,"HMGCR"
"ACH-000352","HCC1428","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-1.2316675062613,FALSE,"HMGCR"
"ACH-000353","TE-15","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",NA,FALSE,"HMGCR"
"ACH-000354","Capan-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.17631014510698,FALSE,"HMGCR"
"ACH-000355","NCI-H82","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.39614708271761,FALSE,"HMGCR"
"ACH-000356","MKN-45","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-0.88272780562893,FALSE,"HMGCR"
"ACH-000357","JeKo-1","Lymphoid","Mature B-Cell Neoplasms","Mantle Cell Lymphoma","MCL",NA,FALSE,"HMGCR"
"ACH-000358","NCI-H69","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000359","MG-63","Bone","Osteosarcoma","Osteosarcoma","OS",-1.63788520904743,FALSE,"HMGCR"
"ACH-000360","NCI-H508","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HMGCR"
"ACH-000361","SK-HEP-1","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-1.29093412602006,FALSE,"HMGCR"
"ACH-000362","MOLM-13","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-0.795727088221661,FALSE,"HMGCR"
"ACH-000363","SK-MM-2","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-1.42804445322715,FALSE,"HMGCR"
"ACH-000364","U-2 OS","Bone","Osteosarcoma","Osteosarcoma","OS",-1.03713970233171,FALSE,"HMGCR"
"ACH-000365","SU-DHL-4","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-1.11605165768948,FALSE,"HMGCR"
"ACH-000366","SK-N-DZ","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.00000675209441,FALSE,"HMGCR"
"ACH-000367","NCI-H226","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-2.81461295620039,FALSE,"HMGCR"
"ACH-000368","SNU-1105","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.494627099602609,FALSE,"HMGCR"
"ACH-000369","MOLM-16","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-000370","SNU-626","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.984262405190705,FALSE,"HMGCR"
"ACH-000371","RL","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-1.13391478405904,FALSE,"HMGCR"
