ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-000477","Malme-3M","Skin","Melanoma","Melanoma","MEL",0.12012282056044,FALSE,"SLC2A1"
"ACH-000478","SNU-387","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.0948944755229346,FALSE,"SLC2A1"
"ACH-000479","KNS-81","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.129321968526597,FALSE,"SLC2A1"
"ACH-000480","HuH-7","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.323595022265095,FALSE,"SLC2A1"
"ACH-000481","NCI-H2170","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-0.77676197034231,FALSE,"SLC2A1"
"ACH-000482","RERF-LC-KJ","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-000483","SNU-182","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",0.014510339254971,FALSE,"SLC2A1"
"ACH-000484","VMRC-RCW","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-0.177192016698062,FALSE,"SLC2A1"
"ACH-000485","GSU","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.586797437620834,FALSE,"SLC2A1"
"ACH-000486","KU-19-19","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.138861742782244,FALSE,"SLC2A1"
"ACH-000487","F-36P","Myeloid","Myelodysplastic Syndromes","Myelodysplastic Syndromes","MDS",-0.665949017810609,FALSE,"SLC2A1"
"ACH-000488","TE-11","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-1.04579034589639,FALSE,"SLC2A1"
"ACH-000489","SW1116","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.338522666096769,FALSE,"SLC2A1"
"ACH-000490","SF767","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",0.0976345776400985,FALSE,"SLC2A1"
"ACH-000491","NCI-H716","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.700190018911634,FALSE,"SLC2A1"
"ACH-000492","MUTZ-5","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma, BCR-ABL1 Like","BLLBCRABL1L",NA,FALSE,"SLC2A1"
"ACH-000493","SNU-423","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.436204986771662,FALSE,"SLC2A1"
"ACH-000494","OELE","Ovary/Fallopian Tube","Non-Cancerous","Immortalized Ovarian Cells","",NA,FALSE,"SLC2A1"
"ACH-000495","TUHR4TKB","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-0.303625649414022,FALSE,"SLC2A1"
"ACH-000496","NCI-H1792","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.14195758567094,FALSE,"SLC2A1"
"ACH-000498","KO52","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-0.627447011601488,FALSE,"SLC2A1"
"ACH-000499","EW8","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.225685144890285,FALSE,"SLC2A1"
"ACH-000500","SNU-46","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-0.498414858344784,FALSE,"SLC2A1"
"ACH-000501","LS123","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.2735471734983,FALSE,"SLC2A1"
"ACH-000502","TCC-PAN2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.01963195319217,FALSE,"SLC2A1"
"ACH-000503","BICR 16","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.280409879821907,FALSE,"SLC2A1"
"ACH-000504","SNB75","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.465122702936934,FALSE,"SLC2A1"
"ACH-000505","RKN","Soft Tissue","Leiomyosarcoma","Leiomyosarcoma","LMS",-0.307479635522039,FALSE,"SLC2A1"
"ACH-000506","NCI-H146","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000507","KE-39","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.890992507737565,FALSE,"SLC2A1"
"ACH-000508","COR-L88","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000509","HuT 78","Lymphoid","Mature T and NK Neoplasms","Sezary Syndrome","SS",NA,FALSE,"SLC2A1"
"ACH-000510","NCI-H1299","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.0853428261241403,FALSE,"SLC2A1"
"ACH-000511","Calu-1","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-0.693353027535752,FALSE,"SLC2A1"
"ACH-000512","INA6","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.00988378536779039,FALSE,"SLC2A1"
"ACH-000513","SNU-1272","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"SLC2A1"
"ACH-000514","NCI-H1092","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.944005460878873,FALSE,"SLC2A1"
"ACH-000515","HCC-33","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.670683721831239,FALSE,"SLC2A1"
"ACH-000516","CAL-78","Bone","Chondrosarcoma","Dedifferentiated Chondrosarcoma","DDCHS",0.0821843272812225,FALSE,"SLC2A1"
"ACH-000517","SNU-410","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.731947976427097,FALSE,"SLC2A1"
"ACH-000518","CAL-33","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.483151750759536,FALSE,"SLC2A1"
"ACH-000519","PEER","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",-0.502445980110477,FALSE,"SLC2A1"
"ACH-000520","59M","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.0722515388588029,FALSE,"SLC2A1"
"ACH-000521","NCI-H2030","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.255807708128852,FALSE,"SLC2A1"
"ACH-000522","UM-UC-3","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.73684493660892,FALSE,"SLC2A1"
"ACH-000523","NCI-H1184","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000524","KURAMOCHI","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.329258110517231,FALSE,"SLC2A1"
"ACH-000525","NCI-H2171","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.0509811269875108,FALSE,"SLC2A1"
"ACH-000526","Hs 821.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"SLC2A1"
"ACH-000527","OVISE","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",-0.306815267373373,FALSE,"SLC2A1"
"ACH-000528","ABC-1","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",0.0318575454408179,FALSE,"SLC2A1"
"ACH-000529","T1-73","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"SLC2A1"
"ACH-000530","DMS 114","Lung","SMARCA4-deficient undifferentiated tumor","SMARCA4-deficient undifferentiated tumor","",NA,FALSE,"SLC2A1"
"ACH-000531","RS-5","Fibroblast","Non-Cancerous","Fibroblast, Lung","",NA,FALSE,"SLC2A1"
"ACH-000532","SNU-61","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.750365068676152,FALSE,"SLC2A1"
"ACH-000533","NCI-H2004 RT","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",-0.178157318679489,FALSE,"SLC2A1"
"ACH-000534","WSU-DLCL2","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"SLC2A1"
"ACH-000535","BxPC-3","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.130247486862877,FALSE,"SLC2A1"
"ACH-000536","BT-20","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"SLC2A1"
"ACH-000537","SNU-761","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.609107639131426,FALSE,"SLC2A1"
"ACH-000538","HUTU80","Bowel","Small Bowel Cancer","Duodenal Adenocarcinoma","DA",NA,FALSE,"SLC2A1"
"ACH-000539","Hs 618.T","Fibroblast","Non-Cancerous","Fibroblast, Lung","",NA,FALSE,"SLC2A1"
"ACH-000540","Hs 606.T","Fibroblast","Non-Cancerous","Fibroblast, Breast","",NA,FALSE,"SLC2A1"
"ACH-000541","KMS-34","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-1.00200810488981,FALSE,"SLC2A1"
"ACH-000542","Hey-A8","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.525899870193704,FALSE,"SLC2A1"
"ACH-000543","SNU-489","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"SLC2A1"
"ACH-000544","OE21","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.803214106376442,FALSE,"SLC2A1"
"ACH-000545","VM-CUB1","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.436781781334345,FALSE,"SLC2A1"
"ACH-000546","HSC-4","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.637155446250394,FALSE,"SLC2A1"
"ACH-000547","HT-1197","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",0.0379595281813006,FALSE,"SLC2A1"
"ACH-000548","BHY","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.538462033718085,FALSE,"SLC2A1"
"ACH-000549","SNU-1076","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-0.202498922544308,FALSE,"SLC2A1"
"ACH-000550","IGR-39","Skin","Melanoma","Melanoma","MEL",0.161305176447626,FALSE,"SLC2A1"
"ACH-000551","K-562","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-0.407454551676497,FALSE,"SLC2A1"
"ACH-000552","HT-29","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.722943605723394,FALSE,"SLC2A1"
"ACH-000553","Sq-1","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"SLC2A1"
"ACH-000554","UACC-893","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",-0.397713989722724,FALSE,"SLC2A1"
"ACH-000555","A-498","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",NA,FALSE,"SLC2A1"
"ACH-000556","SIHA","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.588623754023221,FALSE,"SLC2A1"
"ACH-000557","AML-193","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-0.0159438701848005,FALSE,"SLC2A1"
"ACH-000558","A-172","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.226709759353471,FALSE,"SLC2A1"
"ACH-000559","NCI-H1836","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.573811746756879,FALSE,"SLC2A1"
"ACH-000560","ECC10","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Small Cell Carcinoma of the Stomach","STSC",NA,FALSE,"SLC2A1"
"ACH-000561","T.T","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.725381338219248,FALSE,"SLC2A1"
"ACH-000562","HCC-78","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.721324800623169,FALSE,"SLC2A1"
"ACH-000563","EBC-1","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-0.863983658946495,FALSE,"SLC2A1"
"ACH-000564","KHM-1B","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"SLC2A1"
"ACH-000565","RCM-1","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.381123503884948,FALSE,"SLC2A1"
"ACH-000566","SW-1710","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",NA,FALSE,"SLC2A1"
"ACH-000567","ST486","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",-0.89040302671776,FALSE,"SLC2A1"
"ACH-000568","UACC-812","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"SLC2A1"
"ACH-000569","IST-MES1","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.45689927729931,FALSE,"SLC2A1"
"ACH-000570","YKG1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",0.0179418455059753,FALSE,"SLC2A1"
"ACH-000571","T98G","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.37077701064654,FALSE,"SLC2A1"
"ACH-000572","G-361","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-000573","MDA-MB-436","Breast","Invasive Breast Carcinoma","Breast Invasive Carcinoma, NOS","BRCNOS",-0.234938998290485,FALSE,"SLC2A1"
"ACH-000574","FU-OV-1","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",NA,FALSE,"SLC2A1"
"ACH-000575","HCC-364","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-000576","KMS-27","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.665353374300972,FALSE,"SLC2A1"
"ACH-000577","JHH-2","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.641198405980548,FALSE,"SLC2A1"
"ACH-000578","HCC-1171","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-000579","UACC-257","Skin","Melanoma","Melanoma","MEL",0.0655410565878304,FALSE,"SLC2A1"
"ACH-000580","C32","Skin","Melanoma","Melanoma","MEL",-0.0321179911401152,FALSE,"SLC2A1"
"ACH-000581","SNU-16","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-1.14701388985401,FALSE,"SLC2A1"
"ACH-000582","COLO 741","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-000583","MC116","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",-0.542293410360299,FALSE,"SLC2A1"
"ACH-000584","JHOS-4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.497761761210761,FALSE,"SLC2A1"
"ACH-000585","EPLC-272H","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-0.320251608279436,FALSE,"SLC2A1"
"ACH-000586","NCI-H1876","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000587","NCI-H1975","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.240589240806508,FALSE,"SLC2A1"
"ACH-000588","KMS-26","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.729063971112849,FALSE,"SLC2A1"
"ACH-000589","NCI-H1437","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.793758163105652,FALSE,"SLC2A1"
"ACH-000590","NCI-H2073","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-000591","LN-235","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.149158034741679,FALSE,"SLC2A1"
"ACH-000592","TM-31","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.419448872526116,FALSE,"SLC2A1"
"ACH-000593","BC-3C","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.780585283875831,FALSE,"SLC2A1"
"ACH-000594","DMS 153","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000595","LN-229","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.338894799909171,FALSE,"SLC2A1"
"ACH-000596","LCLC-97TM1","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.108648640906582,FALSE,"SLC2A1"
"ACH-000597","TTC-709","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",0.104406967467506,FALSE,"SLC2A1"
"ACH-000598","KMS-21BM","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"SLC2A1"
"ACH-000599","PA-TU-8902","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.481393973384491,FALSE,"SLC2A1"
"ACH-000600","SLR 26","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"SLC2A1"
"ACH-000601","MIA PaCa-2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.972595955986078,FALSE,"SLC2A1"
"ACH-000602","M-07e","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL",-0.39919205680693,FALSE,"SLC2A1"
"ACH-000603","BEN","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"SLC2A1"
"ACH-000604","KYO-1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-0.701555593322029,FALSE,"SLC2A1"
"ACH-000605","TE-6","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.696141883636245,FALSE,"SLC2A1"
"ACH-000606","PE/CA-PJ34 (clone C12)","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.377799051058364,FALSE,"SLC2A1"
"ACH-000607","KYM-1","Soft Tissue","Rhabdomyosarcoma","Embryonal Rhabdomyosarcoma","ERMS",-0.0160391875959455,FALSE,"SLC2A1"
"ACH-000608","COV644","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV",-0.0571627932918967,FALSE,"SLC2A1"
"ACH-000609","SF126","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.171424737497723,FALSE,"SLC2A1"
"ACH-000610","NCI-H2227","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000611","SU-DHL-6","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"SLC2A1"
"ACH-000612","HuT 102","Lymphoid","Mature T and NK Neoplasms","Mycosis Fungoides","MYCF",NA,FALSE,"SLC2A1"
"ACH-000613","HOS","Bone","Osteosarcoma","Osteosarcoma","OS",NA,FALSE,"SLC2A1"
"ACH-000614","RVH-421","Skin","Melanoma","Melanoma","MEL",-0.102052150479128,FALSE,"SLC2A1"
"ACH-000615","SK-MEL-28","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"SLC2A1"
"ACH-000616","Hs 746T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.195325149321006,FALSE,"SLC2A1"
"ACH-000617","OVCAR-4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",NA,FALSE,"SLC2A1"
"ACH-000618","SNU-1041","Head and Neck","Head and Neck Squamous Cell Carcinoma","Hypopharynx Squamous Cell Carcinoma","HPHSC",-1.04604862259015,FALSE,"SLC2A1"
"ACH-000619","PE/CA-PJ15","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.506815164593063,FALSE,"SLC2A1"
"ACH-000620","JHH-1","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.676352374146203,FALSE,"SLC2A1"
"ACH-000621","MDA-MB-157","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.401523635085146,FALSE,"SLC2A1"
"ACH-000622","KNS-42","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.233277361123325,FALSE,"SLC2A1"
"ACH-000623","SNU-201","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",0.0110419109542609,FALSE,"SLC2A1"
"ACH-000624","HCC1806","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",-0.388886812946715,FALSE,"SLC2A1"
"ACH-000625","Hep 3B2.1-7","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",NA,FALSE,"SLC2A1"
"ACH-000626","U266B1","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"SLC2A1"
"ACH-000627","LCLC-103H","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.22046071264946,FALSE,"SLC2A1"
"ACH-000628","NCI-H596","Lung","Non-Small Cell Lung Cancer","Lung Adenosquamous Carcinoma","LUAS",NA,FALSE,"SLC2A1"
"ACH-000629","IOMM-Lee","CNS/Brain","Meningothelial Tumor","Meningioma","MNG",NA,FALSE,"SLC2A1"
"ACH-000630","YD-8","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.03833726307324,FALSE,"SLC2A1"
"ACH-000631","KS-1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.439429068339709,FALSE,"SLC2A1"
"ACH-000632","Hs 944.T","Skin","Melanoma","Cutaneous Melanoma","SKCM",-0.550004231754486,FALSE,"SLC2A1"
"ACH-000633","FU97","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-0.178235940651032,FALSE,"SLC2A1"
"ACH-000634","LN-340","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.277636093348549,FALSE,"SLC2A1"
"ACH-000635","SNU-119","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",NA,FALSE,"SLC2A1"
"ACH-000636","RPMI-8402","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",NA,FALSE,"SLC2A1"
"ACH-000637","KYSE-520","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-1.087906188188,FALSE,"SLC2A1"
"ACH-000638","NCI-H441","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.36257161137276,FALSE,"SLC2A1"
"ACH-000639","NCI-H211","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.10705930995503,FALSE,"SLC2A1"
"ACH-000640","SK-MEL-31","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"SLC2A1"
"ACH-000641","CMK","Myeloid","Acute Myeloid Leukemia","Myeloid Leukemia Associated with Down Syndrome","MLADS",NA,FALSE,"SLC2A1"
"ACH-000642","HMEL","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"SLC2A1"
"ACH-000643","HDQ-P1","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"SLC2A1"
"ACH-000644","COLO 829","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"SLC2A1"
"ACH-000645","JL-1","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.465430428782992,FALSE,"SLC2A1"
"ACH-000646","OVMANA","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",-1.05847904650694,FALSE,"SLC2A1"
"ACH-000647","TE-1","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.0896523204073812,FALSE,"SLC2A1"
"ACH-000648","NCI-H28","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.853701034090852,FALSE,"SLC2A1"
"ACH-000649","786-O","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-0.58367018986315,FALSE,"SLC2A1"
"ACH-000650","IGR-37","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-000651","SW 620","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.089202910187436,FALSE,"SLC2A1"
"ACH-000652","SUIT-2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.598891297119231,FALSE,"SLC2A1"
"ACH-000653","JJN-3","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-1.03853091059478,FALSE,"SLC2A1"
"ACH-000654","Raji","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",-0.202425639154755,FALSE,"SLC2A1"
"ACH-000655","SF268","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.0521389498659622,FALSE,"SLC2A1"
"ACH-000656","SU-DHL-8","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.427238884121533,FALSE,"SLC2A1"
"ACH-000657","A2780","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Endometrioid Ovarian Cancer","EOV",0.00472580024371583,FALSE,"SLC2A1"
"ACH-000658","KMS-18","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"SLC2A1"
"ACH-000659","SCLC-21H","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000660","SU-DHL-5","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.140670495351486,FALSE,"SLC2A1"
"ACH-000661","WM1799","Skin","Melanoma","Melanoma","MEL",0.127444673414233,FALSE,"SLC2A1"
